Date,Open,High,Low,Close,Adj Close,Volume,10MA,20MA,50MA,200MA,BB(Up),BB(Mid),BB(Down),RSI(9),RSI (14),"MACD(12,26,9) (MACD Line)","MACD(12,26,9) (Signal Line)","MACD(12,26,9) (Histogram)",ATR
2023-04-14,13183.0,13255.0,13058.0,13181.25,13181.25,627824,13161.72,12989.34,12581.36,12038.11,13419.09,12989.34,12559.6,60.36,60.72,204.29,218.35,-14.06,244.19
2023-04-17,13212.5,13218.0,13076.75,13186.5,13186.5,540742,13150.2,13018.94,12588.15,12045.58,13414.39,13018.94,12623.48,60.59,60.86,198.59,214.4,-15.81,236.84
2023-04-18,13184.0,13298.75,13138.0,13193.0,13193.0,576668,13142.5,13044.16,12599.53,12053.9,13414.43,13044.16,12673.9,60.91,61.03,192.38,209.99,-17.61,231.4
2023-04-19,13170.5,13226.75,13065.0,13183.0,13183.0,529506,13138.9,13059.95,12612.88,12061.76,13425.35,13059.95,12694.55,60.08,60.58,184.53,204.9,-20.37,226.43
2023-04-20,13162.0,13200.0,13021.75,13074.25,13074.25,680299,13138.35,13078.31,12618.83,12068.09,13403.75,13078.31,12752.87,51.48,55.75,167.6,197.44,-29.84,222.98
2023-04-21,13089.0,13122.0,12982.5,13090.5,13090.5,593982,13130.32,13090.14,12629.74,12074.14,13397.97,13090.14,12782.3,52.62,56.31,153.72,188.7,-34.98,217.02
2023-04-24,13070.0,13134.0,12967.25,13056.5,13056.5,582286,13120.18,13098.45,12642.36,12078.73,13392.21,13098.45,12804.69,49.86,54.75,138.38,178.63,-40.25,213.43
2023-04-25,13050.25,13059.5,12800.0,12809.5,12809.5,694266,13093.65,13099.5,12651.62,12082.02,13388.71,13099.5,12810.29,34.91,44.97,105.08,163.92,-58.84,216.72
2023-04-26,12940.0,13012.25,12863.75,12887.75,12887.75,755124,13087.2,13107.26,12658.57,12087.04,13361.18,13107.26,12853.34,41.19,48.13,84.04,147.95,-63.91,215.72
2023-04-27,12965.0,13333.0,12936.0,13231.25,13231.25,728241,13089.35,13120.58,12670.57,12094.3,13370.98,13120.58,12870.17,60.18,59.2,94.0,137.16,-43.16,232.12
2023-04-28,13215.0,13336.0,13169.0,13320.25,13320.25,671058,13103.25,13132.49,12682.38,12102.09,13397.42,13132.49,12867.56,63.61,61.5,107.83,131.29,-23.46,227.47
2023-05-01,13317.0,13370.25,13258.75,13306.75,13306.75,487908,13115.28,13132.74,12698.86,12109.63,13398.35,13132.74,12867.13,62.69,60.94,116.36,128.3,-11.95,219.18
2023-05-02,13290.0,13334.75,13110.25,13184.5,13184.5,664855,13114.42,13128.46,12714.75,12115.52,13387.44,13128.46,12869.48,54.63,55.97,111.96,125.03,-13.07,219.56
2023-05-03,13162.0,13314.0,13080.0,13100.75,13100.75,648753,13106.2,13122.55,12734.83,12121.49,13378.2,13122.55,12866.9,49.71,52.8,100.56,120.14,-19.58,220.59
2023-05-04,13064.0,13173.0,13001.75,13043.75,13043.75,656440,13103.15,13120.75,12753.76,12125.34,13378.17,13120.75,12863.33,46.5,50.69,85.93,113.3,-27.36,217.07
2023-05-05,13060.0,13359.0,13055.75,13317.75,13317.75,573291,13125.88,13128.1,12775.96,12129.6,13399.55,13128.1,12856.65,60.34,59.13,95.35,109.71,-14.36,224.08
2023-05-08,13316.0,13368.0,13254.5,13352.25,13352.25,506054,13155.45,13137.81,12803.07,12133.16,13427.08,13137.81,12848.55,61.74,60.06,104.4,108.65,-4.25,216.18
2023-05-09,13338.5,13347.0,13250.5,13264.75,13264.75,552248,13200.98,13147.31,12826.7,12137.37,13440.31,13147.31,12854.31,56.09,56.55,103.32,107.58,-4.26,208.01
2023-05-10,13258.75,13446.75,13202.75,13409.5,13409.5,839699,13253.15,13170.18,12853.44,12142.64,13470.36,13170.18,12869.99,62.48,60.65,112.84,108.63,4.21,210.58
